Game Title,Release Year,North American Sales,EU Sales,Japanese Sales,Other Sales,Sales,Big Publisher,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Console_3DO,Console_3DS,Console_DC,Console_DS,Console_GB,Console_GBA,Console_GC,Console_GEN,Console_GG,Console_N64,Console_NES,Console_NG,Console_PC,Console_PCFX,Console_PS,Console_PS2,Console_PS3,Console_PS4,Console_PSP,Console_PSV,Console_SAT,Console_SCD,Console_SNES,Console_TG16,Console_WS,Console_Wii,Console_WiiU,Console_X360,Console_XB,Console_XOne,Publisher_Acclaim Entertainment,Publisher_Activision,Publisher_Atari,Publisher_Capcom,Publisher_Codemasters,Publisher_D3Publisher,Publisher_Deep Silver,Publisher_Disney Interactive Studios,Publisher_Eidos Interactive,Publisher_Electronic Arts,Publisher_Idea Factory,Publisher_Konami Digital Entertainment,Publisher_Majesco Entertainment,Publisher_Microsoft Game Studios,Publisher_Midway Games,Publisher_Namco Bandai Games,Publisher_Nintendo,Publisher_Nippon Ichi Software,Publisher_Other,Publisher_Sega,Publisher_Sony Computer Entertainment,Publisher_Square Enix,Publisher_THQ,Publisher_Take-Two Interactive,Publisher_Tecmo Koei,Publisher_Ubisoft,Publisher_Unknown,Publisher_Vivendi Games,Publisher_Warner Bros. Interactive Entertainment,Publisher_Zoo Digital Publishing,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent
Namco Museum,2002.0,0.011569052783803326,0.004479669193659545,0.0,0.0018921475875118261,0.007494258431040736,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.543722156135563,0.5977468264378293,0.0,0.25247962889492476,0
Nobunaga no Yabou: Haouden,1993.0,0.0072306579898770785,0.0,0.03131115459882583,0.0,0.0073733832950562085,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1990.0,0.9806431729549682,0.0,4.246511180263705,0.0,0
Virtua Cop,1995.0,0.0,0.0,0.060665362035225046,0.0,0.0073733832950562085,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1990.0,0.0,0.0,8.22761541176093,0.0,0
Metal Gear Solid 2: Substance,2007.0,0.0091588334538443,0.007580978635423847,0.0,0.002838221381267739,0.0073733832950562085,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.2421480190762932,1.0281546926370733,0.0,0.38492795880701636,0
Tony Hawk's American Wasteland,2005.0,0.009640877319836106,0.006891798759476224,0.0,0.002838221381267739,0.0073733832950562085,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.3075242306066244,0.9346860842155211,0.0,0.38492795880701636,0
WWF in Your House,1996.0,0.008435767654856591,0.00827015851137147,0.0,0.0037842951750236523,0.0073733832950562085,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.144083701780796,1.1216233010586254,0.0,0.5132372784093552,0
Prince of Persia: The Forgotten Sands,2010.0,0.0072306579898770785,0.00895933838731909,0.0,0.005676442762535478,0.0073733832950562085,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010.0,0.9806431729549682,1.2150919094801773,0.0,0.7698559176140327,1
Vanquish,2010.0,0.005061460592913955,0.007580978635423847,0.010763209393346379,0.008514664143803216,0.0073733832950562085,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010.0,0.6864502210684778,1.0281546926370733,1.4597382182156489,1.154783876421049,1
Wild ARMs 3,2002.0,0.003856350927934442,0.004479669193659545,0.028375733855185905,0.0037842951750236523,0.0073733832950562085,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2000.0,0.5230096922426497,0.6075459547400887,3.848400757113983,0.5132372784093552,0
NBA ShootOut '97,1997.0,0.008435767654856591,0.00827015851137147,0.0,0.0037842951750236523,0.0073733832950562085,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1990.0,1.144083701780796,1.1216233010586254,0.0,0.5132372784093552,0
Sacred 2: Fallen Angel,2009.0,0.005302482525909858,0.007925568573397658,0.007827788649706457,0.008514664143803216,0.0073733832950562085,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.7191383268336434,1.0748889968478494,1.0616277950659263,1.154783876421049,0
Madden NFL 07,2006.0,0.011569052783803326,0.004479669193659545,0.0,0.0018921475875118261,0.0073733832950562085,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.5690290767279491,0.6075459547400887,0.0,0.2566186392046776,0
Far Cry 4,2014.0,0.0036153289949385392,0.01447277739490007,0.0,0.004730368968779566,0.0073733832950562085,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010.0,0.4903215864774841,1.9628407768525944,0.0,0.6415465980116941,1
Battlezone,1982.0,0.013979272113762351,0.0010337698139214336,0.0,0.0009460737937559131,0.0073733832950562085,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1980.0,1.895910134379605,0.14020291263232817,0.0,0.1283093196023388,0
Tiger Woods PGA Tour 2004,2003.0,0.011328030850807424,0.004479669193659545,0.0,0.0018921475875118261,0.0073733832950562085,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.5363409709627835,0.6075459547400887,0.0,0.2566186392046776,0
LEGO Pirates of the Caribbean: The Video Game,2011.0,0.006989636056881176,0.009648518263266714,0.0,0.005676442762535478,0.0073733832950562085,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.9479550671898025,1.3085605179017297,0.0,0.7698559176140327,1
Pro Evolution Soccer 2015,2014.0,0.0024102193299590266,0.007925568573397658,0.021526418786692758,0.0075685903500473046,0.0073733832950562085,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.3268810576516561,1.0748889968478494,2.9194764364312977,1.0264745568187104,1
Evolve,2015.0,0.008676789587852495,0.006891798759476224,0.0,0.005676442762535478,0.0073733832950562085,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2010.0,1.176771807545962,0.9346860842155211,0.0,0.7698559176140327,1
Tak 2: The Staff of Dreams,2004.0,0.0072306579898770785,0.00827015851137147,0.0,0.0075685903500473046,0.0073733832950562085,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2000.0,0.9806431729549682,1.1216233010586254,0.0,1.0264745568187104,0
